"tile_id","SRR13404367","SRR13404368","SRR13404369","SRR13404370","SRR13404371","SRR13404372","SRR13404373","SRR13404374","SRR13404375","SRR13404376","SRR13404377","SRR13404378","SRR13404379","SRR13404380","SRR13404381","SRR13404382","SRR13404383","SRR13404384","SRR13404385","SRR13404386","SRR13404387","SRR13404388"
"chr21_18425001_18430000",0.666666666666667,1,0.8,0.5,0.916666666666667,1,0.866666666666667,NA,1,0.666666666666667,0.888888888888889,1,0.875,0.823529411764706,NA,0.714285714285714,0.9375,NA,1,NA,0.444444444444444,0.5
"chr21_18430001_18435000",1,NA,0.666666666666667,0.5,0.833333333333333,0.428571428571429,0.333333333333333,NA,0.833333333333333,0.571428571428571,1,0.714285714285714,0.5,0.833333333333333,0.714285714285714,0.666666666666667,0.818181818181818,1,1,0.8,0.857142857142857,1
"chr21_18435001_18440000",0.8,NA,NA,NA,NA,0.75,0.714285714285714,0.714285714285714,NA,0.777777777777778,1,1,0.8,0.9,1,0.769230769230769,0.666666666666667,0.857142857142857,0.583333333333333,0.923076923076923,0.875,1
"chr21_18440001_18445000",1,0.727272727272727,0.714285714285714,0.777777777777778,1,0.91304347826087,0.875,0.866666666666667,0.923076923076923,1,0.666666666666667,0.75,1,0.916666666666667,0.692307692307692,0.875,0.875,0.933333333333333,1,0.774193548387097,0.93939393939394,0.857142857142857
"chr21_18445001_18450000",0.857142857142857,0.75,0.444444444444444,0.888888888888889,0.75,0.6,0.8,1,0.75,NA,1,0.909090909090909,1,0.75,NA,0.333333333333333,0.833333333333333,1,0.571428571428571,0.909090909090909,0.727272727272727,NA
"chr21_18450001_18455000",1,1,0.875,0.5,NA,0.8,0.428571428571429,0.875,0.875,NA,1,1,0.818181818181818,0.75,0.4,0.8,0.75,0.727272727272727,0.75,0.916666666666667,0.8125,0.8
"chr21_18455001_18460000",0.857142857142857,0.666666666666667,0.75,0.5,1,0.866666666666667,0.888888888888889,0.75,0.7,0.666666666666667,0.875,0.6875,1,0.785714285714286,0.88235294117647,0.782608695652174,0.9,0.666666666666667,0.727272727272727,0.769230769230769,0.789473684210526,0.857142857142857
"chr21_18460001_18465000",0.714285714285714,1,1,0.727272727272727,0.818181818181818,0.75,1,NA,0.555555555555556,0.636363636363636,0.777777777777778,1,0.75,0.666666666666667,0.7,0.846153846153846,NA,0.444444444444444,0.875,1,1,1
"chr21_18465001_18470000",0.5,1,0.25,0.571428571428571,0.714285714285714,1,1,0.444444444444444,1,0.615384615384615,0.5,0.75,0.75,1,0.363636363636364,1,1,1,0.692307692307692,1,0.8,0.555555555555556
"chr21_18470001_18475000",0.857142857142857,0.857142857142857,NA,NA,0.777777777777778,0.857142857142857,NA,1,1,0.75,1,NA,0.333333333333333,0.857142857142857,1,1,1,1,1,0.777777777777778,1,1
"chr21_18475001_18480000",0.875,1,0.941176470588235,0.833333333333333,0.916666666666667,0.714285714285714,0.857142857142857,NA,0.727272727272727,0.833333333333333,0.785714285714286,NA,0.846153846153846,1,0.941176470588235,0.777777777777778,0.7,NA,0.888888888888889,1,0.833333333333333,1
"chr21_18480001_18485000",0.866666666666667,0.888888888888889,0.875,0.8,0.833333333333333,1,NA,0.916666666666667,0.9,1,1,0.555555555555556,0.6,0.941176470588235,0.727272727272727,1,0.9,0.888888888888889,0.875,1,0.909090909090909,0.6
"chr21_18485001_18490000",0.823529411764706,0.9,0.916666666666667,0.9375,0.888888888888889,0.8,NA,1,0.916666666666667,0.764705882352941,0.888888888888889,0.857142857142857,0.95,0.875,NA,1,0.727272727272727,1,1,0.866666666666667,0.777777777777778,0.818181818181818
"chr21_18490001_18495000",1,0.727272727272727,0.866666666666667,1,0.8,0.8,0.923076923076923,1,0.826086956521739,0.733333333333333,1,0.88235294117647,0.928571428571429,0.777777777777778,0.892857142857143,1,0.9375,1,1,0.833333333333333,1,1
"chr21_18495001_18500000",1,0.5,1,0.75,0.777777777777778,0.5,NA,0.909090909090909,0.625,0.5,0.846153846153846,0.166666666666667,0.769230769230769,0.833333333333333,0.583333333333333,0.833333333333333,0.875,1,0.333333333333333,1,0.777777777777778,0.5
"chr21_18500001_18505000",0.5,1,1,0.733333333333333,0.875,0.642857142857143,NA,0.714285714285714,0.875,1,0.888888888888889,1,0.181818181818182,0.75,NA,0.636363636363636,0.166666666666667,0.5,NA,0.428571428571429,0.714285714285714,NA
"chr21_18505001_18510000",0.8,NA,1,NA,1,0.857142857142857,NA,0.666666666666667,1,0.5,NA,1,NA,0.833333333333333,NA,0.857142857142857,0.875,1,1,NA,0.8,0.666666666666667
"chr21_18510001_18515000",NA,0.444444444444444,1,0.625,1,0.875,0.75,1,0.666666666666667,0.8,0.666666666666667,0.777777777777778,0.714285714285714,NA,0.833333333333333,0.8,1,0.666666666666667,NA,1,1,1
"chr21_18515001_18520000",0.666666666666667,0.8,0.75,0.714285714285714,1,0.833333333333333,0.8125,0.666666666666667,0.8,0.5,0.666666666666667,0.727272727272727,0.75,0.777777777777778,0.571428571428571,0.933333333333333,0.833333333333333,0.444444444444444,0.909090909090909,0.866666666666667,0.916666666666667,0.941176470588235
"chr21_18520001_18525000",0.444444444444444,0.5,0.909090909090909,0.545454545454545,0.833333333333333,1,0.625,0.777777777777778,0.705882352941177,0.714285714285714,0.647058823529412,0.733333333333333,0.666666666666667,0.8,0.714285714285714,0.888888888888889,0.666666666666667,0.8,0.333333333333333,0.875,1,0.6
"chr21_18525001_18530000",0.68421052631579,1,0.5,0.8125,0.666666666666667,0.833333333333333,1,1,0.7,0.789473684210526,1,0.777777777777778,0.555555555555556,0.9,1,0.9,1,0.947368421052632,0.909090909090909,0.923076923076923,0.428571428571429,1
"chr21_18530001_18535000",0.6,0.714285714285714,0.875,0.857142857142857,0.769230769230769,1,0.888888888888889,1,0.888888888888889,0.857142857142857,0.333333333333333,1,0.916666666666667,0.8,0.909090909090909,0.818181818181818,0.833333333333333,0.75,0.642857142857143,0.823529411764706,0.947368421052632,1
"chr21_18535001_18540000",0.941176470588235,0.875,0.6,0.833333333333333,0.588235294117647,1,0.75,1,NA,0.8,1,0.933333333333333,0.95,NA,0.75,0.8125,0.941176470588235,0.75,0.714285714285714,1,0.666666666666667,0.727272727272727
"chr21_18540001_18545000",1,0.75,0.75,0.8125,1,0.714285714285714,0.5,0.833333333333333,0.928571428571429,0.933333333333333,1,0.75,0.777777777777778,0.941176470588235,0.75,0.666666666666667,0.625,0.5,0.833333333333333,0.714285714285714,1,0.75
"chr21_18545001_18550000",0.714285714285714,1,0.6,1,NA,0.9,0.714285714285714,0.666666666666667,0.75,0.666666666666667,0.5,0.857142857142857,1,1,0.571428571428571,1,0.7,0.6,0.666666666666667,0.666666666666667,0.75,0.8
"chr21_18550001_18555000",1,0.666666666666667,0.7,1,NA,0.9375,1,1,1,0.9,0.842105263157895,0.875,NA,0.7,0.5,0.333333333333333,1,1,1,1,0.933333333333333,NA
"chr21_18555001_18560000",NA,0.857142857142857,NA,1,1,0.857142857142857,0.8,1,1,0.666666666666667,0.714285714285714,0.833333333333333,1,1,0.846153846153846,0.857142857142857,0.714285714285714,1,0.5,1,NA,1
"chr21_18560001_18565000",1,1,0.615384615384615,1,0.842105263157895,0.642857142857143,NA,NA,0.777777777777778,0.857142857142857,1,0.857142857142857,NA,1,0.727272727272727,NA,1,0.923076923076923,0.5,0.692307692307692,1,0.666666666666667
"chr21_18565001_18570000",0.818181818181818,0.875,0.533333333333333,0.85,1,0.866666666666667,0.933333333333333,0.615384615384615,0.6,0.814814814814815,0.461538461538462,1,1,1,0.9,0.625,0.916666666666667,1,NA,0.833333333333333,1,0.888888888888889
"chr21_18570001_18575000",0.857142857142857,0.866666666666667,0.875,1,0.6,0.857142857142857,0.666666666666667,0.916666666666667,0.8,0.714285714285714,0.578947368421053,0.923076923076923,0.777777777777778,1,1,1,0.916666666666667,1,0.928571428571429,0.875,0.636363636363636,1
"chr21_18575001_18580000",0.8,0.666666666666667,0.888888888888889,1,1,1,0.6,0.833333333333333,0.75,0.833333333333333,1,0.666666666666667,1,1,0.428571428571429,0.923076923076923,1,1,NA,0.714285714285714,0.818181818181818,1
"chr21_18580001_18585000",1,1,NA,0.8,0.75,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.7,0.2,0.833333333333333,0.857142857142857,1,0.857142857142857,0.5,0.818181818181818,1,0.833333333333333,1,0.5,0.9
"chr21_18585001_18590000",0.818181818181818,0.733333333333333,0.705882352941177,0.785714285714286,0.84,1,1,0.9375,0.714285714285714,0.9,0.666666666666667,0.75,0.818181818181818,1,0.888888888888889,0.470588235294118,0.9,0.733333333333333,0.285714285714286,NA,0.941176470588235,0.833333333333333
"chr21_18590001_18595000",1,0.7,0.833333333333333,0.777777777777778,0.833333333333333,0.875,0.6,NA,0.888888888888889,0.625,0.785714285714286,0.866666666666667,0.823529411764706,0.636363636363636,0.625,0.769230769230769,0.785714285714286,0.611111111111111,1,1,0.866666666666667,0.846153846153846
"chr21_18595001_18600000",0.785714285714286,0.2,0.5,0.625,NA,1,0.75,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.875,0.75,1,0.909090909090909,0.333333333333333,0.571428571428571,0.818181818181818,0.818181818181818,1,0.833333333333333
"chr21_18600001_18605000",0.666666666666667,0.666666666666667,0.8,NA,0.5,NA,0.4,0.625,0.666666666666667,0.833333333333333,NA,0.428571428571429,0.5,0.833333333333333,0.714285714285714,0.6,0.75,1,NA,0.444444444444444,NA,1
"chr21_18605001_18610000",1,NA,0.6,0.75,0.75,0.666666666666667,0.75,0.8,NA,0.625,0.923076923076923,0.666666666666667,0.875,1,0.75,0.111111111111111,0.8,NA,0.727272727272727,0.888888888888889,0.75,0.857142857142857
"chr21_18610001_18615000",0.888888888888889,1,0.333333333333333,1,0.75,0.428571428571429,0.818181818181818,0.8,1,1,0.833333333333333,1,0.875,0.833333333333333,1,1,0.333333333333333,NA,1,0.666666666666667,0.75,1
"chr21_18615001_18620000",0.833333333333333,0.833333333333333,0.833333333333333,0.8125,0.769230769230769,1,1,0.8,0.636363636363636,0.7,0.4,NA,0.6,0.909090909090909,0.9,0.857142857142857,0.9,0.777777777777778,1,0.571428571428571,NA,1
"chr21_18620001_18625000",1,0.818181818181818,0.75,0.5,0.5,1,0.8,0.875,1,0.25,NA,0.727272727272727,0.428571428571429,0.75,0.875,0.818181818181818,1,1,0.6,1,0.666666666666667,0.8125
"chr21_18625001_18630000",0.888888888888889,0.6,0.666666666666667,0.571428571428571,0.857142857142857,1,0.8,0.888888888888889,0.8,0.6,0.666666666666667,1,0.461538461538462,0.333333333333333,0.666666666666667,0.846153846153846,0.642857142857143,0.818181818181818,0.8,0.5,0.466666666666667,0.736842105263158
"chr21_18630001_18635000",1,NA,0.833333333333333,0.571428571428571,0.666666666666667,0.833333333333333,0.333333333333333,0.75,0.333333333333333,NA,0.5,0.75,NA,1,0.75,1,0.5,1,0.857142857142857,NA,NA,0.333333333333333
"chr21_18635001_18640000",1,0.916666666666667,0.666666666666667,0.727272727272727,0.714285714285714,0.545454545454545,0.5,1,0.8,0.75,0.818181818181818,NA,0.75,0.714285714285714,0.6,0.666666666666667,0.571428571428571,0.428571428571429,1,0.777777777777778,0.666666666666667,1
"chr21_18640001_18645000",0.777777777777778,1,1,1,1,0.75,1,1,0.6,1,1,0.714285714285714,0.75,0.666666666666667,1,0.857142857142857,NA,0.833333333333333,0.666666666666667,NA,0.625,NA
"chr21_18645001_18650000",1,1,0.4,1,0.6,0.875,0.769230769230769,0.8,0.75,0.8,0.666666666666667,0.923076923076923,1,0.75,1,0.272727272727273,0.88235294117647,0.25,0.666666666666667,0.857142857142857,0.588235294117647,1
"chr21_18650001_18655000",NA,0.666666666666667,0.25,0.75,NA,0.4,0.857142857142857,0.636363636363636,NA,0.875,0.642857142857143,0.636363636363636,0.8,1,0.785714285714286,0.8,NA,0.333333333333333,0.75,NA,0.8125,1
"chr21_18655001_18660000",0.6,NA,0.857142857142857,1,NA,0.6,0.555555555555556,1,1,0.647058823529412,0.9,0.666666666666667,0.333333333333333,0,1,0.666666666666667,0.777777777777778,0.866666666666667,0.555555555555556,0.769230769230769,NA,1
"chr21_18660001_18665000",1,0.666666666666667,1,1,NA,NA,0.714285714285714,1,0.857142857142857,1,0.833333333333333,0.416666666666667,0.666666666666667,0.833333333333333,0.625,0.75,0.833333333333333,NA,0.75,0.75,1,0
"chr21_18665001_18670000",1,0.833333333333333,0.4,1,1,0.25,0.6,0.888888888888889,0.75,NA,0.928571428571429,0.75,NA,0.818181818181818,1,1,0.714285714285714,0.818181818181818,0.875,0.892857142857143,1,1
"chr21_18670001_18675000",0.909090909090909,0.833333333333333,0.5,NA,1,1,1,1,1,0.666666666666667,0.833333333333333,0.555555555555556,0.9,0.5,0.75,0.75,0.833333333333333,0.833333333333333,0.8,0.888888888888889,NA,0.75
"chr21_18675001_18680000",0.8,1,0.444444444444444,1,1,0.583333333333333,NA,0.727272727272727,0.888888888888889,0.5,0.846153846153846,0.5,0.692307692307692,0.7,1,0.777777777777778,0.846153846153846,0.888888888888889,NA,1,0.833333333333333,0.857142857142857
"chr21_18680001_18685000",1,0.769230769230769,0.75,NA,1,0.888888888888889,NA,0.916666666666667,0.8,1,1,0.8,0.846153846153846,0.9375,1,0.857142857142857,0.444444444444444,NA,0.333333333333333,1,0.7,1
"chr21_18685001_18690000",0.909090909090909,0.25,0.833333333333333,0.75,0.785714285714286,0.769230769230769,0.75,0.8125,0.5,0.80952380952381,0.791666666666667,0.777777777777778,0.875,1,1,0.75,0.733333333333333,0.75,1,0.75,1,0.642857142857143
"chr21_18690001_18695000",0.857142857142857,0.5,NA,1,1,1,0.833333333333333,0.428571428571429,0.888888888888889,NA,0.875,NA,0.666666666666667,0.8,1,0.666666666666667,0.923076923076923,0.6,1,0.923076923076923,1,1
"chr21_18695001_18700000",1,0.8,NA,NA,1,NA,0.833333333333333,NA,1,0.333333333333333,NA,1,NA,NA,NA,0.666666666666667,NA,0.5,NA,0.75,0.8,0.4
"chr21_18700001_18705000",0.666666666666667,0.916666666666667,0.857142857142857,1,0.6,0.833333333333333,NA,0.75,0.625,0.4,0.875,0.727272727272727,0.75,0.6,0.5,0.727272727272727,1,1,0.6,0.5,0.615384615384615,1
"chr21_18705001_18710000",0.75,0.6,0.625,1,0.25,0.875,0.833333333333333,0.625,0.6,0.777777777777778,0.545454545454545,1,0.833333333333333,0.230769230769231,0.5,0.777777777777778,0.888888888888889,NA,NA,0.75,0.4,0.666666666666667
"chr21_18710001_18715000",0.4,0.6,NA,NA,1,0.666666666666667,1,0.8,0.666666666666667,0.666666666666667,NA,0.75,1,0.833333333333333,0.666666666666667,1,0.571428571428571,NA,NA,0.833333333333333,0.666666666666667,1
"chr21_18715001_18720000",1,1,NA,0.571428571428571,0.5,0.9,0,0.625,0.857142857142857,0.4,NA,0.9,0.6,0.909090909090909,0.571428571428571,0.5,NA,0.8,0.875,0.714285714285714,0.6,0.625
"chr21_18720001_18725000",0.5,0.857142857142857,1,0.727272727272727,0.625,0.833333333333333,0.833333333333333,0.692307692307692,0.636363636363636,0.875,0.625,NA,NA,0.625,1,0.875,1,0.75,0.666666666666667,0.916666666666667,0.8,0.947368421052632
"chr21_18725001_18730000",0.666666666666667,1,0.666666666666667,0.5,0.875,0.666666666666667,0.833333333333333,0.5,0.571428571428571,0.714285714285714,1,0.666666666666667,NA,NA,0.888888888888889,NA,1,NA,1,0.666666666666667,0.666666666666667,0.818181818181818
"chr21_18730001_18735000",0.857142857142857,0.666666666666667,1,NA,0.8,0.75,1,1,0.75,1,1,1,NA,0.888888888888889,0.722222222222222,NA,0.2,0.857142857142857,0.571428571428571,0.769230769230769,0.75,1
"chr21_18735001_18740000",1,0.75,0.666666666666667,0.5,0.666666666666667,1,1,0.6,0.75,1,0.75,0.888888888888889,0.8,0.909090909090909,0.833333333333333,NA,0.769230769230769,1,0.75,0.6,0.875,1
"chr21_18740001_18745000",0.8,0.875,0.833333333333333,1,0.333333333333333,0.823529411764706,1,NA,0.818181818181818,0.333333333333333,0.8,1,0.333333333333333,NA,0.666666666666667,0.4,0.714285714285714,0.571428571428571,NA,0.75,0.6,NA
"chr21_18745001_18750000",0.666666666666667,0.8,0.875,1,1,0.785714285714286,1,1,0.666666666666667,1,0.923076923076923,0.75,0.846153846153846,0.4,1,NA,0.625,0.875,0.909090909090909,1,0.75,0.6
"chr21_18750001_18755000",1,1,0.846153846153846,0.818181818181818,0.6,1,0.785714285714286,0.941176470588235,0.875,0.8,0.833333333333333,0.941176470588235,0.875,1,0.777777777777778,1,1,0.9,0.8125,0.96551724137931,1,1
"chr21_18755001_18760000",1,0.333333333333333,0.833333333333333,0.714285714285714,0.8,NA,0.9,0.88235294117647,1,0.833333333333333,1,NA,0.727272727272727,0.935483870967742,0.95,0.833333333333333,1,0.833333333333333,1,1,0.962962962962963,1
"chr21_18760001_18765000",0.869565217391304,1,0.833333333333333,0.823529411764706,0.888888888888889,0.571428571428571,0.851851851851852,0.5,0.761904761904762,0.923076923076923,0.833333333333333,0.666666666666667,1,1,0.714285714285714,0.833333333333333,1,0.7,0.857142857142857,0.8,1,1
"chr21_18765001_18770000",0.5,0.714285714285714,0.857142857142857,1,0.666666666666667,1,0.857142857142857,1,1,0.857142857142857,0.75,0.833333333333333,0.785714285714286,0.8,1,0.75,NA,0.666666666666667,0.777777777777778,0.857142857142857,0.75,0.75
"chr21_18770001_18775000",0.666666666666667,0.833333333333333,0.666666666666667,1,0.2,0.666666666666667,0.666666666666667,0.8,0.428571428571429,1,1,0.571428571428571,1,NA,0.818181818181818,NA,0.714285714285714,0.857142857142857,1,0.5,0.833333333333333,0.5
"chr21_18775001_18780000",NA,1,0.444444444444444,0.666666666666667,0.909090909090909,0.8,0.75,0.8,0.9,0.818181818181818,0.8,0.75,0.5,0.714285714285714,0.5,NA,0.866666666666667,0.5,0.25,0.5,1,NA
"chr21_18780001_18785000",1,0.8,0.875,0.75,0.923076923076923,0.6,1,0.833333333333333,0.714285714285714,1,NA,0.454545454545455,0.571428571428571,0.875,0.923076923076923,NA,1,NA,0.857142857142857,1,NA,0.769230769230769
"chr21_18785001_18790000",NA,0.428571428571429,1,0.666666666666667,1,0.846153846153846,0.25,1,1,NA,0.5,1,0.538461538461538,0.777777777777778,0.8,1,0.8,1,0.666666666666667,1,0.8,1
"chr21_18790001_18795000",0.666666666666667,1,0.8,0.875,0.666666666666667,0.894736842105263,0.571428571428571,0.777777777777778,1,0.8,0.75,1,0.75,1,0.833333333333333,0.857142857142857,1,1,1,0.772727272727273,0.4,0.875
"chr21_18795001_18800000",0.428571428571429,NA,NA,1,0.9,NA,NA,0.5,1,0.5,NA,0.625,0.769230769230769,0.75,0.833333333333333,0.571428571428571,0.6,NA,0.5,0.8,0.857142857142857,0.8
"chr21_18800001_18805000",1,1,0.875,0.818181818181818,0.88235294117647,1,NA,1,0.5,0.833333333333333,0.888888888888889,1,NA,0.777777777777778,0.666666666666667,0.75,0.833333333333333,0.95,0.777777777777778,0.777777777777778,0.571428571428571,0.88
"chr21_18805001_18810000",0.857142857142857,1,0.769230769230769,1,1,0.875,0.857142857142857,NA,0.85,0.714285714285714,0.785714285714286,0.818181818181818,0.857142857142857,0.714285714285714,0.833333333333333,0.75,1,0.833333333333333,0.444444444444444,NA,0.428571428571429,0.555555555555556
"chr21_18810001_18815000",1,0.6,0.8,0.928571428571429,0.5,NA,1,0.9,0.666666666666667,0.625,0.833333333333333,1,0.777777777777778,0.833333333333333,1,0.8,0.75,0.769230769230769,0.888888888888889,0.769230769230769,0.625,0.6
"chr21_18815001_18820000",0.909090909090909,1,0.866666666666667,0.636363636363636,0.933333333333333,0.5,0.2,0.8,0.9,0.692307692307692,0.75,0.88235294117647,0.625,0.6,1,0.625,0.888888888888889,0.8,0.875,0.375,0.769230769230769,0.916666666666667
"chr21_18820001_18825000",0.875,0.875,0.615384615384615,1,0.333333333333333,0.833333333333333,0.6,0.928571428571429,1,0.666666666666667,0.666666666666667,1,0.9375,0.857142857142857,0.769230769230769,0.25,0.909090909090909,0.333333333333333,1,0.818181818181818,0.75,NA
"chr21_18825001_18830000",0.857142857142857,0.777777777777778,0.636363636363636,0.75,0.909090909090909,0.944444444444444,1,0.833333333333333,1,0.833333333333333,0.68421052631579,NA,0.6,1,0.625,0.916666666666667,0.3,NA,0.647058823529412,1,0.833333333333333,0.947368421052632
"chr21_18830001_18835000",0.6,1,0.75,0.5,0.875,NA,0.333333333333333,NA,0.826086956521739,0.5,0.666666666666667,0.785714285714286,0.875,0.857142857142857,0.75,0.571428571428571,0.571428571428571,NA,0.916666666666667,0.7,0.7,0.857142857142857
"chr21_18835001_18840000",1,1,0.636363636363636,NA,1,1,1,0.5,0.777777777777778,1,0.555555555555556,0.333333333333333,0.8,1,0.6,NA,0.916666666666667,0.666666666666667,NA,0.2,1,1
"chr21_18840001_18845000",NA,0.5,0.8,1,0.714285714285714,NA,1,NA,0.75,0.5,1,0.714285714285714,0.75,0.571428571428571,1,NA,NA,0.875,0.6,1,0.625,1
"chr21_18845001_18850000",0.5,0.75,NA,NA,0.666666666666667,0.833333333333333,0.333333333333333,0.9375,0.928571428571429,0.333333333333333,0.75,NA,0.846153846153846,0.75,NA,0.875,NA,NA,0.833333333333333,0.857142857142857,0.7,0.666666666666667
"chr21_18850001_18855000",NA,0.8,0.888888888888889,1,0.714285714285714,NA,0.666666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0,1,0.8,0.6,NA,0.2,0.666666666666667,NA,0.25,0.8,0.428571428571429,0.545454545454545
"chr21_18855001_18860000",0.904761904761905,0.375,1,0.777777777777778,0.823529411764706,1,1,NA,0.666666666666667,0.764705882352941,0.8,0.857142857142857,0.733333333333333,0.375,0.8,0.909090909090909,0.5,NA,0.818181818181818,0.75,1,0.888888888888889
"chr21_18860001_18865000",0.909090909090909,1,NA,0.875,0.6,0.714285714285714,0,0.666666666666667,0.833333333333333,0.833333333333333,0.4,0.8,NA,NA,0.333333333333333,0.4,1,1,0.714285714285714,1,0.714285714285714,1
"chr21_18865001_18870000",0.846153846153846,1,1,0.666666666666667,0.636363636363636,0.8,0.833333333333333,1,0.2,1,1,0.875,0.75,1,0.818181818181818,0.666666666666667,0.5,0.875,0.733333333333333,1,1,0.75
"chr21_18870001_18875000",NA,NA,1,0.714285714285714,0.714285714285714,0.571428571428571,1,NA,1,NA,1,0.416666666666667,0.785714285714286,0,NA,NA,NA,0.75,0.714285714285714,NA,NA,NA
"chr21_18875001_18880000",0.944444444444444,1,1,1,1,0.875,NA,0.636363636363636,0.666666666666667,1,1,0.5,NA,1,0.8,0.875,1,0.714285714285714,0,1,1,0.857142857142857
"chr21_18880001_18885000",0.666666666666667,0.7,0.6,0.8,1,1,1,0.714285714285714,0.9,0.875,0.68421052631579,NA,0.75,0.714285714285714,0.7,1,0.888888888888889,0.4,0.166666666666667,1,0.8,1
"chr21_18885001_18890000",1,0.833333333333333,0.818181818181818,1,0.636363636363636,0.4,NA,0.727272727272727,0.714285714285714,NA,0.714285714285714,0.8,0.722222222222222,0.777777777777778,NA,0.444444444444444,1,NA,0.666666666666667,1,0.666666666666667,0.75
"chr21_18890001_18895000",0.916666666666667,1,0.875,0.75,0.7,1,0.714285714285714,0.777777777777778,0.9,1,0.533333333333333,1,1,1,0.857142857142857,0.666666666666667,0.818181818181818,1,0.75,0.727272727272727,0.941176470588235,0.833333333333333
"chr21_18895001_18900000",NA,0.875,1,0.4,0.222222222222222,0.666666666666667,0.777777777777778,NA,0.916666666666667,0.8,0.8,0.692307692307692,0.6,0.818181818181818,0.454545454545455,0.6,0.833333333333333,0.875,NA,0.8,0.5,1
"chr21_18900001_18905000",0.866666666666667,0.888888888888889,0.333333333333333,0.857142857142857,0.8,0.75,1,1,0.909090909090909,0.666666666666667,1,0.666666666666667,0.75,1,0.666666666666667,0.857142857142857,0.7,0.777777777777778,0.571428571428571,0.846153846153846,0.642857142857143,0.75
"chr21_18905001_18910000",0.846153846153846,0.777777777777778,1,0.7,1,0.909090909090909,0.785714285714286,0.692307692307692,0.875,0.818181818181818,0.826086956521739,0.166666666666667,0.866666666666667,0.769230769230769,0.954545454545455,0.846153846153846,0.666666666666667,0.625,0.636363636363636,1,0.833333333333333,0.625
"chr21_18910001_18915000",0.666666666666667,1,0.8,0.75,0.777777777777778,0.75,0.888888888888889,NA,1,0.333333333333333,0.846153846153846,0.615384615384615,NA,0.846153846153846,0.714285714285714,0.857142857142857,0.666666666666667,0.714285714285714,0.25,0.642857142857143,0.714285714285714,0.444444444444444
"chr21_18915001_18920000",0.285714285714286,0.923076923076923,0.857142857142857,1,0.75,0.909090909090909,0.75,0.714285714285714,0.75,0.777777777777778,1,1,1,0.923076923076923,1,0.571428571428571,0.888888888888889,0.875,0.88235294117647,0.75,0.923076923076923,1
"chr21_18920001_18925000",0.727272727272727,1,1,0.833333333333333,0.692307692307692,0.75,0.833333333333333,0.866666666666667,1,0.833333333333333,1,0.714285714285714,0.714285714285714,0.6,NA,0.6,0.333333333333333,0.916666666666667,0.666666666666667,1,0.923076923076923,1
"chr21_18925001_18930000",0.6875,0.2,1,1,0.666666666666667,1,0.555555555555556,0.769230769230769,0.823529411764706,0.6,NA,0.833333333333333,1,0.7,0.909090909090909,1,0.8,1,1,0.833333333333333,1,0.894736842105263
"chr21_18930001_18935000",0.666666666666667,0.6,1,0.5,0.6,0.666666666666667,0.5,0.8,0.947368421052632,0.75,0.875,0.8,1,0.785714285714286,0.5,0.923076923076923,0.428571428571429,0.9,0.428571428571429,0.578947368421053,0.8125,0.375
"chr21_18935001_18940000",0.666666666666667,0.842105263157895,0.636363636363636,0.8,0.5,0.769230769230769,0.909090909090909,0.764705882352941,0.875,0.692307692307692,0.818181818181818,0.8,0.833333333333333,0.75,0.833333333333333,0.5,0.909090909090909,0.636363636363636,0.6,0.8,0.6,0.75
"chr21_18940001_18945000",0.625,0.285714285714286,0.444444444444444,1,1,1,0.555555555555556,1,0.666666666666667,0.923076923076923,0.857142857142857,0.944444444444444,0.947368421052632,0.857142857142857,0.9375,0.9,1,0.857142857142857,0.833333333333333,0.833333333333333,0.714285714285714,0.764705882352941
"chr21_18945001_18950000",NA,0.857142857142857,1,0.8,0.909090909090909,0.857142857142857,0.666666666666667,0.857142857142857,0.75,0.642857142857143,0.75,0.888888888888889,0.875,0.888888888888889,0.636363636363636,0.846153846153846,0.842105263157895,NA,0.777777777777778,0.909090909090909,1,0.88235294117647
"chr21_18950001_18955000",0.666666666666667,0.875,0.75,0.714285714285714,0.909090909090909,0.826086956521739,0.80952380952381,0.8,1,0.923076923076923,0.583333333333333,0.7,0.55,0.888888888888889,0.625,0.8,0.888888888888889,0.888888888888889,0.9,0.818181818181818,NA,0.0909090909090909
"chr21_18955001_18960000",1,0.909090909090909,NA,NA,NA,0.909090909090909,0.5,0.666666666666667,0.444444444444444,1,0.5,0.818181818181818,0.75,0.333333333333333,0.833333333333333,0.583333333333333,0.5,0.5,0.666666666666667,0.8,1,0.769230769230769
"chr21_18960001_18965000",0.555555555555556,1,1,1,0.75,0.333333333333333,0.727272727272727,0.833333333333333,0.888888888888889,0.666666666666667,0.75,0.7,1,0.727272727272727,1,1,0.909090909090909,1,0.875,1,0.6,1
"chr21_18965001_18970000",1,0.933333333333333,0.933333333333333,0.818181818181818,0.857142857142857,1,0.6,0.625,0.625,0.777777777777778,0.428571428571429,1,0.833333333333333,1,1,1,0.923076923076923,0.714285714285714,0.783783783783784,0.875,0.888888888888889,1
