"chr","start","end","strand","pvalue","qvalue","meth.diff"
"chr21",14225001,14235000,"*",0.467465301005294,0.785756550920878,-2.76172125883108
"chr21",14230001,14240000,"*",0.168335234214795,0.55278578044098,-6.36539606908875
"chr21",14235001,14245000,"*",0.0802845804077508,0.407009555892923,-7.79727095516569
"chr21",14240001,14250000,"*",0.131677738530043,0.503526787188684,-6.36041096902948
"chr21",14245001,14255000,"*",0.679271208080348,0.894268665591434,-2.08646616541353
"chr21",14250001,14260000,"*",0.931372598532257,0.987006688942997,0.309065934065933
"chr21",14255001,14265000,"*",0.9283660751827,0.98614255518748,-0.270655270655273
"chr21",14260001,14270000,"*",0.611309675648778,0.86532475479583,1.59630375755452
"chr21",14265001,14275000,"*",0.210877849138527,0.594790457989717,-3.29448677722994
"chr21",14270001,14280000,"*",0.00263643422540986,0.0710955162495282,-8.54974900618054
"chr21",14275001,14285000,"*",0.10627086264987,0.459705224772513,-5.86248229268824
"chr21",14280001,14290000,"*",0.62502537710319,0.873250187980797,-1.6145358841988
"chr21",14285001,14295000,"*",0.029933525832651,0.26224371544692,-5.26708074534162
"chr21",14290001,14300000,"*",0.0706721878558904,0.380926985692324,-5.86487021993264
"chr21",14295001,14305000,"*",0.199618087435461,0.585353329522513,-4.11866359447005
"chr21",14300001,14310000,"*",0.376477320870363,0.733933481750501,-3.40436820231673
"chr21",14305001,14315000,"*",0.561368019872043,0.840307768238788,2.18378113114955
"chr21",14310001,14320000,"*",0.903924787223096,0.97750006060172,-0.425300526285133
"chr21",14315001,14325000,"*",0.220949366189222,0.605960946062993,-3.89025389025389
"chr21",14320001,14330000,"*",0.183463902995881,0.56752543809472,-4.22350099460074
"chr21",14325001,14335000,"*",0.969639833427353,0.99733973837576,0.130421978206907
"chr21",14330001,14340000,"*",0.256539930996485,0.641434279808993,3.60403788351387
"chr21",14335001,14345000,"*",0.396346959870891,0.751186442668554,-2.96507797056886
"chr21",14340001,14350000,"*",0.112883144488246,0.473262453228291,-4.22865013774105
"chr21",14345001,14355000,"*",0.153060699165542,0.532774621759521,-3.68765475769366
"chr21",14350001,14360000,"*",0.0396507274253103,0.300861624026093,-7.991452991453
"chr21",14355001,14365000,"*",0.107872126487241,0.463843749578214,-5.15915457091928
"chr21",14360001,14370000,"*",0.741629157757007,0.91986589101868,-0.833738916985838
"chr21",14365001,14375000,"*",0.901165770405072,0.976721881516374,-0.339140311305208
"chr21",14370001,14380000,"*",0.71910098420436,0.91003240991577,-0.709395256814105
"chr21",14375001,14385000,"*",0.0672260614978068,0.374937019273683,6.36314028802581
"chr21",14380001,14390000,"*",0.945190521902472,0.989915258088132,0.27745530531692
"chr21",14385001,14395000,"*",0.21961202516261,0.604167952957262,-2.60223048327138
"chr21",14390001,14400000,"*",0.297170594778613,0.6760364134303,-2.42566510172144
"chr21",14395001,14405000,"*",0.2941352432595,0.672229695842601,-3.72856077554065
"chr21",14400001,14410000,"*",0.0488105392285027,0.32967057520973,-9.00793650793651
"chr21",14405001,14415000,"*",0.0244679344770827,0.235073651991672,-9.24769550996134
"chr21",14410001,14420000,"*",0.16581446402398,0.549985423882008,-4.73037804644023
"chr21",14415001,14425000,"*",0.283047685174803,0.662951121629142,-4.09956819913639
"chr21",14420001,14430000,"*",0.536536376380953,0.825983632060152,-4.14312617702448
"chr21",14425001,14435000,"*",0.00927037959470479,0.140138141491562,50
"chr21",14430001,14440000,"*",0.0291214297339465,0.260156220800552,45.2380952380952
"chr21",14470001,14480000,"*",0.584140395251692,0.84993839778947,2.19036240541617
"chr21",14475001,14485000,"*",0.796521053874895,0.944134319857337,0.982350982350988
"chr21",14480001,14490000,"*",0.388425098149599,0.744686283473639,3.55072463768117
"chr21",14485001,14495000,"*",0.834065839028059,0.957282624343458,0.819109700660436
"chr21",14490001,14500000,"*",0.498776828914367,0.801889875209401,-2.06147930002191
"chr21",14495001,14505000,"*",0.429010434740297,0.767457877584739,2.14876033057851
"chr21",14500001,14510000,"*",0.646036724951177,0.881163108989589,-1.232741617357
"chr21",14505001,14515000,"*",0.237919964253597,0.621711606878815,-3.31984829329962
"chr21",14510001,14520000,"*",0.795961518010653,0.944134319857337,0.722904812951808
"chr21",14515001,14525000,"*",0.275925687880603,0.656188681875795,-4.82804232804233
"chr21",14520001,14530000,"*",0.363516005872466,0.724435468845843,-3.89279316521979
"chr21",14525001,14535000,"*",0.0669178056364927,0.374553828770924,-7.04490368669473
"chr21",14530001,14540000,"*",0.0842454250603212,0.41572538325685,-5.35289260212756
"chr21",14535001,14545000,"*",0.438505933886502,0.77205551946902,3.48369188063844
"chr21",14540001,14550000,"*",0.0139400699695299,0.17285686762217,-13.5624781782209
"chr21",14545001,14555000,"*",0.00157792957685042,0.0548237167052966,-17.4489459815547
"chr21",14550001,14560000,"*",0.337456492694352,0.704644096272146,-3.69051291399086
"chr21",14555001,14565000,"*",0.475223088643868,0.788668104557909,2.0879424778761
"chr21",14560001,14570000,"*",0.0229712993191869,0.228054890615246,9.15339594392269
"chr21",14565001,14575000,"*",0.216510982941948,0.600995808871099,4.84051198699716
"chr21",14570001,14580000,"*",0.94398442254654,0.989260762951835,-0.19603230612405
"chr21",14575001,14585000,"*",0.494814873401783,0.800666315337171,-2.00381679389313
"chr21",14580001,14590000,"*",0.26001381239981,0.643733854999392,-4.72488038277512
"chr21",14585001,14595000,"*",0.0673655417261925,0.374937019273683,-11.6053019145803
"chr21",14590001,14600000,"*",0.00114912458341381,0.0458008226817789,-12.315450714973
"chr21",14595001,14605000,"*",0.280511264514492,0.660658672983157,-3.26595744680851
"chr21",14600001,14610000,"*",0.0650457599146367,0.37180684299105,5.79710144927535
"chr21",14605001,14615000,"*",0.378248792598875,0.735804972247853,2.01446280991735
"chr21",14610001,14620000,"*",0.970468014475027,0.99733973837576,-0.0840397544577542
"chr21",14615001,14625000,"*",0.6605750248012,0.885275472633697,-1.19421747328725
"chr21",14620001,14630000,"*",0.950391882606382,0.991075617500194,-0.188066966590461
"chr21",14630001,14640000,"*",0.0322488857952802,0.27456973891897,-6.1337607265685
"chr21",14635001,14645000,"*",0.0890552252523889,0.427558853079914,-4.38461538461538
"chr21",14640001,14650000,"*",0.666874639611617,0.887731316801381,1.38492529796878
"chr21",14645001,14655000,"*",0.333366363085319,0.701768393663629,-3.73333333333333
"chr21",14650001,14660000,"*",0.669237376529268,0.88873829533895,-1.67296276308689
"chr21",14655001,14665000,"*",0.485607891399923,0.794810389037689,-2.15063603916903
"chr21",14660001,14670000,"*",0.311758492646915,0.688369001338485,-3.17460317460317
"chr21",14665001,14675000,"*",0.807489469911719,0.947480685286613,-0.89285714285714
"chr21",14670001,14680000,"*",0.00932611361250792,0.140138141491562,-11.6840495063274
"chr21",14675001,14685000,"*",0.0135295449934777,0.170684033709021,-9.48403341193397
"chr21",14680001,14690000,"*",0.457809573072669,0.781237262310103,-2.16305349434988
"chr21",14685001,14695000,"*",0.27953350253861,0.659640867734248,-3.19941948677354
"chr21",14690001,14700000,"*",0.861238254726141,0.96529787468545,0.518207282913163
"chr21",14695001,14705000,"*",0.0889505116636699,0.427558853079914,-5.44606490605702
"chr21",14700001,14710000,"*",0.360850698949078,0.72317448075818,-3.45631743821789
"chr21",14705001,14715000,"*",0.0124668882014427,0.164150152630646,10.351468464131
"chr21",14710001,14720000,"*",0.0819602508827572,0.410310324295045,7.21971537660535
"chr21",14715001,14725000,"*",0.363015153735002,0.724034073465412,-2.54406053967938
"chr21",14720001,14730000,"*",0.123654406351309,0.493664867183488,-2.98545738190134
"chr21",14725001,14735000,"*",0.372572726866467,0.732572134902047,2.0934351499666
"chr21",14730001,14740000,"*",0.191033721777616,0.57643869291798,4.73040752351097
"chr21",14735001,14745000,"*",0.838322046599754,0.957286645959877,-0.918238993710685
"chr21",14740001,14750000,"*",0.529336983152102,0.820642126421493,-2.03532329280832
"chr21",14745001,14755000,"*",0.00854524805937681,0.134462536708719,7.77310924369747
"chr21",14750001,14760000,"*",0.0345898318122246,0.283271737492871,6.70859538784068
"chr21",14760001,14770000,"*",0.273026302452103,0.654288998344088,-3.50025462570023
"chr21",14765001,14775000,"*",0.0537191567195577,0.341823476178659,-6.70308370044053
"chr21",14770001,14780000,"*",0.0605754646862874,0.357172537091688,-6.99375670051082
"chr21",14775001,14785000,"*",0.143991489681469,0.521716065436807,-3.25241948278597
"chr21",14780001,14790000,"*",0.0681844553573501,0.375462101705334,4.09653977935917
"chr21",14785001,14795000,"*",0.0689634682189288,0.376136089067752,4.25925925925925
"chr21",14790001,14800000,"*",0.500923793546668,0.803782124460359,2.19209039548023
"chr21",14795001,14805000,"*",0.735334181910672,0.916742664589237,1.22802547770701
"chr21",14800001,14810000,"*",0.971785577845435,0.997358882525578,0.0789133865799485
"chr21",14805001,14815000,"*",0.335360454149126,0.703719430928379,-1.96328545283123
"chr21",14810001,14820000,"*",0.738225405541638,0.918232335311211,-0.720417168070597
"chr21",14820001,14830000,"*",0.0558821354504629,0.348492470484285,-4.66540792131378
"chr21",14825001,14835000,"*",0.000442190227839391,0.026410537827494,-10.4409542314335
"chr21",14830001,14840000,"*",0.0335479262500635,0.279720295422943,-6.39557836557442
"chr21",14835001,14845000,"*",0.671672095610728,0.889548717695921,0.795518377385418
"chr21",14840001,14850000,"*",0.545116390319616,0.830904453746269,1.19677500629881
"chr21",14845001,14855000,"*",0.281335544922344,0.661526107898438,-2.63528997003348
"chr21",14850001,14860000,"*",0.629266424786169,0.874726920972332,1.35416666666667
"chr21",14855001,14865000,"*",0.139310111099084,0.517437555510885,-6.49342745861733
"chr21",14860001,14870000,"*",0.346086478161516,0.7113945345944,-4.29193899782135
"chr21",14865001,14875000,"*",0.487206775854098,0.796509041298998,3.41631355932204
"chr21",14870001,14880000,"*",0.831637683836127,0.95652932007604,0.745257452574533
"chr21",14875001,14885000,"*",0.945476466720755,0.989915258088132,0.195618153364641
"chr21",14880001,14890000,"*",0.0178842568807021,0.196456258786797,7.67129928894634
"chr21",14885001,14895000,"*",0.00867229356236535,0.134708388653958,8.72099603848331
"chr21",14890001,14900000,"*",0.303550315814152,0.679632393182889,-1.82689729149905
"chr21",14895001,14905000,"*",0.168655015867586,0.553084758184208,-2.4949681314995
"chr21",14900001,14910000,"*",0.859024460940173,0.96529787468545,0.466642362376957
"chr21",14905001,14915000,"*",0.0386789669824128,0.297700292601454,5.23756906077347
"chr21",14910001,14920000,"*",0.167312664804025,0.55117441893206,-3.29080057625026
"chr21",14915001,14925000,"*",0.027719268579982,0.252191221969012,-5.25145873853847
"chr21",14920001,14930000,"*",0.905338360358805,0.978008111100934,-0.302564818693851
"chr21",14925001,14935000,"*",0.438816808142417,0.77205551946902,2.23776223776223
"chr21",14930001,14940000,"*",0.39035574186009,0.746710340702042,-1.97878976918279
"chr21",14935001,14945000,"*",0.0663066828844807,0.374019189458805,-4.62901439645625
"chr21",14940001,14950000,"*",0.275734478298167,0.656188681875795,-2.69356343283582
"chr21",14945001,14955000,"*",0.0400542937399927,0.302238916579876,4.28074683634658
"chr21",14950001,14960000,"*",0.00064321398942628,0.0324019047173488,11.4660675634949
"chr21",14955001,14965000,"*",0.00923598001645797,0.140138141491562,11.423015556442
"chr21",14960001,14970000,"*",0.385397379039276,0.741951323660007,2.9563544126651
"chr21",14965001,14975000,"*",0.762680047565668,0.92904803779032,-0.847062201643878
"chr21",14970001,14980000,"*",0.355704957518117,0.718341804520161,2.93557708652049
"chr21",14975001,14985000,"*",0.280301087856001,0.660492457298194,3.32163980544682
"chr21",14980001,14990000,"*",0.303536515173586,0.679632393182889,-3.30290010741139
"chr21",14985001,14995000,"*",0.128967727200935,0.498830546300767,-5.02904432243176
"chr21",14990001,15000000,"*",0.685254057511785,0.897747533268429,-1.38985005767013
"chr21",14995001,15005000,"*",0.919644214741513,0.982693226067611,-0.373084610259833
"chr21",15000001,15010000,"*",0.173366176804762,0.556433784540155,-4.89317866260581
"chr21",15005001,15015000,"*",0.56184268998879,0.840307768238788,1.97892151846926
"chr21",15010001,15020000,"*",0.00508576743214461,0.102763668392136,9.18893307872332
"chr21",15015001,15025000,"*",0.477377357602522,0.789795519086533,2.21233312142404
"chr21",15020001,15030000,"*",0.0383429283944786,0.296208309449998,7.90550296807315
"chr21",15025001,15035000,"*",0.123204881721585,0.492412238021145,6.60416666666667
"chr21",15030001,15040000,"*",0.865395861165361,0.96562252000005,0.688554491564064
"chr21",15035001,15045000,"*",0.443866468589136,0.773346791374829,3.22933771209633
"chr21",15040001,15050000,"*",0.689416985941931,0.898173637935124,-1.54371299198885
"chr21",15045001,15055000,"*",0.516120829244704,0.811262564954122,-2.75585457368352
"chr21",15050001,15060000,"*",0.151931304987096,0.531338774849195,5.8
"chr21",15055001,15065000,"*",0.681546861602932,0.89529568643422,1.25323142632348
"chr21",15060001,15070000,"*",0.552470532738975,0.835681015590107,2.16224899598393
"chr21",15065001,15075000,"*",0.00992233219153353,0.145689325122686,10.8359133126935
"chr21",15070001,15080000,"*",0.119908259799545,0.488111401002189,5.38483093592378
"chr21",15075001,15085000,"*",0.416063032767007,0.760466688929231,2.24240619416319
"chr21",15080001,15090000,"*",0.70340473384693,0.904196317244502,-0.786544935973776
"chr21",15085001,15095000,"*",0.656205755701255,0.883260092425354,-1.10071546505229
"chr21",15090001,15100000,"*",0.598870015216986,0.858532633071948,1.55952488892919
"chr21",15095001,15105000,"*",0.813318523343159,0.949438778295989,0.595974923132214
"chr21",15100001,15110000,"*",0.775587974206019,0.934932408034208,-0.731133954896801
"chr21",15105001,15115000,"*",0.503244655307055,0.804124569801551,2.15617715617715
"chr21",15110001,15120000,"*",0.772120486515237,0.932716404526483,-0.850340136054428
"chr21",15115001,15125000,"*",0.0946829601282314,0.438869132760505,-5.22269104547586
"chr21",15120001,15130000,"*",0.918023522494161,0.982059081576854,0.428940894467922
"chr21",15125001,15135000,"*",0.0100849465963712,0.146900005241118,10.7759139009139
"chr21",15130001,15140000,"*",0.615368978362465,0.866942429411793,2.03187948852689
"chr21",15135001,15145000,"*",0.328101509318583,0.69940143612647,-4.02820340930856
"chr21",15140001,15150000,"*",0.010942008783479,0.153877014881303,-7.23587981319941
"chr21",15145001,15155000,"*",0.026689741535142,0.247579776337494,-5.01430644826871
"chr21",15150001,15160000,"*",0.783702313531432,0.939976286765378,-1.07409713574097
"chr21",15155001,15165000,"*",0.612538141585929,0.866123154961328,1.98744023406837
"chr21",15160001,15170000,"*",0.553725532772108,0.836260248884644,-1.92716640085061
"chr21",15165001,15175000,"*",0.80732412136308,0.947480685286613,-0.773933906044422
"chr21",15170001,15180000,"*",0.0935926279241496,0.437494407250059,4.74589835934374
"chr21",15175001,15185000,"*",0.139055010989999,0.516754636127792,3.21543408360129
"chr21",15180001,15190000,"*",0.688186080482343,0.898130318967613,0.839729554149327
"chr21",15185001,15195000,"*",0.444610620364035,0.773801689088462,-1.7394230546079
"chr21",15190001,15200000,"*",0.276659946194454,0.656188681875795,-2.5721099250511
"chr21",15195001,15205000,"*",0.433953610831362,0.769469443405207,-2.57181870003845
"chr21",15200001,15210000,"*",0.460798223863779,0.782712389237306,-2.46315643810973
"chr21",15205001,15215000,"*",0.347648337925764,0.712742412135059,3.83932041530175
"chr21",15210001,15220000,"*",0.0365419780569094,0.291612220929396,8.24029771398193
"chr21",15215001,15225000,"*",0.611022321506829,0.86532475479583,1.94815847756542
"chr21",15220001,15230000,"*",0.555112848811518,0.83717018820764,-2.00854700854701
"chr21",15225001,15235000,"*",0.978989525012938,0.99939915606307,0.0642581750678328
"chr21",15230001,15240000,"*",0.283860791808673,0.662951121629142,-2.61967135032151
"chr21",15235001,15245000,"*",0.464069075835674,0.784076834336043,-2.3098878695209
"chr21",15240001,15250000,"*",0.4066262944924,0.754969833695386,-3.09121233034276
"chr21",15245001,15255000,"*",0.166121035048895,0.54999634333395,-3.96843950905903
"chr21",15250001,15260000,"*",0.851617316496672,0.962596515624422,0.592320261437906
"chr21",15255001,15265000,"*",0.643178236546237,0.879702182370137,1.47832267235253
"chr21",15260001,15270000,"*",0.937545208949047,0.988300244170132,-0.171624713958807
"chr21",15265001,15275000,"*",0.36140499951822,0.723408351684649,-2.76155071694105
"chr21",15270001,15280000,"*",0.182156790050369,0.566316742321589,-5.23955628982771
"chr21",15275001,15285000,"*",0.256417249066203,0.641434279808993,-4.2593172564986
"chr21",15280001,15290000,"*",0.367037880388419,0.727258340436381,2.56332165879904
"chr21",15285001,15295000,"*",0.0503861463160316,0.332273732160448,5.40618955512573
"chr21",15290001,15300000,"*",0.807000294377499,0.947480685286613,0.635559131134356
"chr21",15295001,15305000,"*",0.859671561010007,0.96529787468545,-0.475307210758169
"chr21",15300001,15310000,"*",0.129162856017569,0.498907006150928,5.14619883040935
"chr21",15305001,15315000,"*",0.0753268334747857,0.391980523691603,5.73347980395471
"chr21",15310001,15320000,"*",0.582254028147346,0.849657686291045,1.34746922024623
"chr21",15315001,15325000,"*",0.877325197819821,0.969844100119625,-0.362318840579712
"chr21",15320001,15330000,"*",0.388785432588817,0.7449153534071,-2.54865034526052
"chr21",15325001,15335000,"*",0.474013562196494,0.788015077647851,-4.23895253682488
"chr21",15330001,15340000,"*",0.115035162849152,0.477623325008581,5.28957528957529
"chr21",15335001,15345000,"*",0.0137176488319104,0.171269921904781,5.6895143858975
"chr21",15340001,15350000,"*",0.336143896907476,0.703719430928379,3.05439858639405
"chr21",15345001,15355000,"*",0.635965958578136,0.8775773588568,-1.59178232572728
"chr21",15350001,15360000,"*",0.93340590375069,0.987159414755432,0.279122249606556
"chr21",15355001,15365000,"*",0.756663647770885,0.926171319294089,1.00931677018634
"chr21",15360001,15370000,"*",0.014289768814526,0.174290418089935,-7.48211228655459
"chr21",15365001,15375000,"*",0.209379012781421,0.593168576069612,-3.64276796861067
"chr21",15370001,15380000,"*",0.144429394152712,0.521716065436807,3.74742080349557
"chr21",15375001,15385000,"*",0.664804555440464,0.886465246399402,-1.06995511628961
"chr21",15380001,15390000,"*",0.304375740272009,0.680593270865192,-2.62626262626262
"chr21",15385001,15395000,"*",0.230892408650992,0.612860205771591,-3.227408142999
"chr21",15390001,15400000,"*",0.00725135830665683,0.125840557790643,-7.44014188590009
"chr21",15395001,15405000,"*",0.654541082489973,0.883260092425354,1.03901168539953
"chr21",15400001,15410000,"*",0.698380088142344,0.901432234765937,-0.966840145412762
"chr21",15405001,15415000,"*",0.0780713090559206,0.402508369503659,-5.90467516697025
"chr21",15410001,15420000,"*",0.334430050531363,0.702811616744595,3.83675250982104
"chr21",15415001,15425000,"*",0.392882907128581,0.748021921933042,2.85083366415244
"chr21",15420001,15430000,"*",0.72250661360116,0.91003240991577,0.910537482319662
"chr21",15425001,15435000,"*",0.223631497301174,0.607746250496922,3.91236306729263
"chr21",15430001,15440000,"*",0.928642832525792,0.986146348186653,0.510604870384923
"chr21",15435001,15445000,"*",0.0548387740258228,0.344022038787376,10.1949673453707
"chr21",15440001,15450000,"*",0.0233802200147052,0.228054890615246,12.007740686986
"chr21",15445001,15455000,"*",0.717644087061402,0.91003240991577,1.60979371505687
"chr21",15450001,15460000,"*",0.584587230617663,0.84993839778947,1.2987012987013
"chr21",15455001,15465000,"*",0.554041044492307,0.836260248884644,-1.33932428929405
"chr21",15460001,15470000,"*",0.846651169083274,0.960977559150378,0.552064905752458
"chr21",15465001,15475000,"*",0.962961985649749,0.994882797768757,-0.139579147721258
"chr21",15470001,15480000,"*",0.334297725136245,0.702811616744595,-2.77777777777778
"chr21",15475001,15485000,"*",0.470570682947885,0.787366424714563,-2.74759880333806
"chr21",15480001,15490000,"*",0.661931013183728,0.886064662944864,1.56102861282145
"chr21",15485001,15495000,"*",0.0961131488776103,0.441726578416398,4.82850647425126
"chr21",15490001,15500000,"*",0.570839143803279,0.844792048522709,-1.86846038863976
"chr21",15495001,15505000,"*",0.27584012513458,0.656188681875795,-3.59761206535399
"chr21",15500001,15510000,"*",0.445589548468525,0.774558223005905,2.00691916173087
"chr21",15505001,15515000,"*",0.249844316869509,0.634805840480357,3.72258289471499
"chr21",15510001,15520000,"*",0.096213526183895,0.441726578416398,5.70948140788016
"chr21",15515001,15525000,"*",0.95637610709873,0.992361237045041,0.14942528735632
"chr21",15520001,15530000,"*",0.899230058503699,0.975768862286587,0.519877675840985
"chr21",15525001,15535000,"*",0.955180535337318,0.992203356304386,0.269950637597693
"chr21",15530001,15540000,"*",0.0721437539417649,0.384173335728863,-7.82828282828283
"chr21",15535001,15545000,"*",0.397866501171175,0.751186442668554,2.94001318391562
"chr21",15540001,15550000,"*",0.122471524473369,0.490711985950035,4.44167186525265
"chr21",15545001,15555000,"*",0.660523092867489,0.885275472633697,-1.71247357293869
"chr21",15550001,15560000,"*",0.981885352407673,0.999625400525831,-0.0926116484873507
"chr21",15555001,15565000,"*",0.439805576762574,0.77205551946902,2.35489910547119
"chr21",15560001,15570000,"*",0.169665137294685,0.55422496248095,-4.88471476843569
"chr21",15565001,15575000,"*",0.184484272808648,0.568330015865205,-4.99208204509465
"chr21",15570001,15580000,"*",0.566647388748463,0.842770334287541,1.67807961471894
"chr21",15575001,15585000,"*",0.895660633355848,0.975212083441405,0.318734063296833
"chr21",15580001,15590000,"*",0.96074584172206,0.993690067817457,0.113122171945701
"chr21",15585001,15595000,"*",0.0960840084079396,0.441726578416398,-5.10627072656015
"chr21",15590001,15600000,"*",0.0626286110022583,0.363505503628269,-5.55161194912748
"chr21",15595001,15605000,"*",0.905116125883966,0.977976387865026,-0.368109381073234
"chr21",15600001,15610000,"*",0.852589276659348,0.962596515624422,0.661176656900786
"chr21",15605001,15615000,"*",0.0137031454111344,0.171269921904781,7.63513513513514
"chr21",15610001,15620000,"*",0.459416231785668,0.782118128461214,2.46205566816632
"chr21",15615001,15625000,"*",0.456077810942165,0.780832768603839,2.29996005858075
"chr21",15620001,15630000,"*",0.17677679527318,0.560538319470804,3.88327256053626
"chr21",15625001,15635000,"*",0.697437400871151,0.901175697119197,-1.23042800939983
"chr21",15630001,15640000,"*",0.811878556688385,0.94854965573237,0.781035558328125
"chr21",15635001,15645000,"*",0.209906174505543,0.593321970676096,3.34781821473837
"chr21",15640001,15650000,"*",0.56806642805595,0.84372519842708,-1.48936170212766
"chr21",15645001,15655000,"*",0.856685032290953,0.964090446116858,-0.47189062340578
"chr21",15650001,15660000,"*",0.344686891360063,0.710175462032663,2.17116217116218
"chr21",15655001,15665000,"*",0.0679653087774054,0.374937019273683,4.86209069900057
"chr21",15660001,15670000,"*",0.476244866628714,0.789188993386754,1.78628389154705
"chr21",15665001,15675000,"*",0.725100123328962,0.91127447931883,-0.579717003454638
"chr21",15670001,15680000,"*",0.219176079127642,0.603681248263972,2.01359884075456
"chr21",15675001,15685000,"*",0.405189911611981,0.753706825794909,-2.52100840336135
"chr21",15680001,15690000,"*",0.39971654327673,0.751589696559691,-3.10106955255997
"chr21",15685001,15695000,"*",0.414181640220109,0.759856757247515,2.65967900425811
"chr21",15690001,15700000,"*",0.645127012584452,0.880631134411203,-1.51084251688589
"chr21",15695001,15705000,"*",0.536202529016712,0.825983632060152,-2.22222222222223
"chr21",15700001,15710000,"*",0.324655017246249,0.697378589015188,2.57850241545894
"chr21",15705001,15715000,"*",0.412662951205253,0.758413237406361,1.78048230786567
"chr21",15710001,15720000,"*",0.68487490426274,0.897738083758929,-0.839336572290161
"chr21",15715001,15725000,"*",0.645105448807188,0.880631134411203,-1.26901723267719
"chr21",15725001,15735000,"*",0.0411722494082163,0.306076247537075,-8.55885318725642
"chr21",15730001,15740000,"*",0.496522811439472,0.801579911962682,-3.12026822409691
"chr21",15735001,15745000,"*",0.430052148069549,0.767995638133065,2.18889995022399
"chr21",15740001,15750000,"*",0.379981279789074,0.738185378572561,-2.16620274759809
"chr21",15745001,15755000,"*",0.694329431246371,0.899725918946262,1.01214336934417
"chr21",15750001,15760000,"*",0.441717187316891,0.77238129266572,1.54721274175199
"chr21",15755001,15765000,"*",0.265696830203602,0.646870637822116,-2.72585669781932
"chr21",15760001,15770000,"*",0.0247572169906507,0.236612453294045,-6.95274108985952
"chr21",15765001,15775000,"*",0.0387002172488519,0.297700292601454,-5.84886128364389
"chr21",15770001,15780000,"*",0.163270206307166,0.547037614113634,-2.50788961256967
"chr21",15775001,15785000,"*",0.922799709138333,0.983561025348219,0.182784978398132
"chr21",15780001,15790000,"*",0.247888678733848,0.633163547723709,2.20017864698415
"chr21",15785001,15795000,"*",0.818358024873008,0.952036535321444,-0.463614693019498
"chr21",15790001,15800000,"*",0.00297830529347419,0.0766367099289531,-7.05440070765149
"chr21",15795001,15805000,"*",0.114348902443436,0.476169310174907,-3.72004357298474
"chr21",15800001,15810000,"*",0.959069151696086,0.993314434564484,-0.12971031363288
"chr21",15805001,15815000,"*",0.395563513461142,0.750949073273061,-1.95924685084673
"chr21",15810001,15820000,"*",0.00698997366317873,0.123683771104712,-5.73812006554447
"chr21",15815001,15825000,"*",0.00537694630869336,0.106716674303052,-7.68476528986395
"chr21",15820001,15830000,"*",0.802843846494179,0.946252862845602,0.95669483262919
"chr21",15825001,15835000,"*",0.456839009068831,0.781237262310103,2.2695803227512
"chr21",15830001,15840000,"*",0.081426723472308,0.409712925046136,4.03225806451614
"chr21",15835001,15845000,"*",0.0206190133983178,0.214647324398759,6.10419634308666
"chr21",15840001,15850000,"*",0.27562981527339,0.656188681875795,2.6488329399423
"chr21",15845001,15855000,"*",0.537366989560208,0.826137214223971,1.46048940903376
"chr21",15850001,15860000,"*",0.842262297660306,0.958779017841328,0.456783230980051
"chr21",15855001,15865000,"*",0.477102609779069,0.789795519086533,-1.48641408342901
"chr21",15860001,15870000,"*",0.889251821225417,0.972607867498541,0.308641975308643
"chr21",15865001,15875000,"*",0.421375278895594,0.763041554579261,-1.7232932154649
"chr21",15870001,15880000,"*",0.229645455456638,0.612860205771591,-2.28884346531405
"chr21",15875001,15885000,"*",0.708905549813254,0.908374417892962,-0.648496240601504
"chr21",15880001,15890000,"*",0.485743082376917,0.794852316616774,-1.18740320082602
"chr21",15885001,15895000,"*",0.162519386587222,0.546552320129417,3.68455640744798
"chr21",15890001,15900000,"*",0.0219047096928548,0.22164152701724,7.01153286306125
"chr21",15895001,15905000,"*",0.428212778617626,0.767457877584739,-1.632388473098
"chr21",15900001,15910000,"*",0.0499454132621095,0.331173700003055,-4.57351290684624
"chr21",15905001,15915000,"*",0.136451749243579,0.512064660637829,-3.61248673505483
"chr21",15910001,15920000,"*",0.3827568494433,0.740642947408861,-2.30769230769231
"chr21",15915001,15925000,"*",0.393087891702337,0.748021921933042,-2.59838301188389
"chr21",15920001,15930000,"*",0.828976771083108,0.955995109115015,-0.768654997696905
"chr21",15925001,15935000,"*",0.122273088669515,0.490711985950035,4.60161624256996
"chr21",15930001,15940000,"*",0.265270358512052,0.646870637822116,3.08425182140856
"chr21",15935001,15945000,"*",0.909209428714411,0.979855176926807,-0.466200466200473
"chr21",15940001,15950000,"*",0.000827194455059483,0.0375029286062593,13.9372290407278
"chr21",15945001,15955000,"*",0.000115122350224132,0.0111346337136781,15.9426780116435
"chr21",15950001,15960000,"*",0.05321855006825,0.33923318294823,8.18798449612403
"chr21",15955001,15965000,"*",0.635983481597766,0.8775773588568,1.40358694441349
"chr21",15960001,15970000,"*",0.255578597752418,0.641193799803158,-2.95242141036534
"chr21",15965001,15975000,"*",0.617875005789404,0.867440544222244,-1.18540440339523
"chr21",15970001,15980000,"*",0.728311641494651,0.913095860249256,0.791532443626319
"chr21",15975001,15985000,"*",0.949607890459269,0.991075617500194,-0.155604594579306
"chr21",15980001,15990000,"*",0.60384784661102,0.861105540923104,-1.61592793171741
"chr21",15985001,15995000,"*",0.561091321661181,0.840073570140394,-2.26488487358053
